: mse-abbreviations
lc;liquid crystal;sem;scanning electron microscopy
poly(methyl methacrylate);methyl methacrylate ;poly(vinyl fluoride);vinyl fluoride
methyl methacrylate ;poly(methyl methacrylate);vinyl fluoride;poly(vinyl fluoride)
poly(methyl methacrylate);methyl methacrylate ;polyvinylidene fluoride;vinylidene difluoride
methyl methacrylate ;poly(methyl methacrylate);vinylidene difluoride;polyvinylidene fluoride
poly(methyl methacrylate);methyl methacrylate ;polyvinylidene chloride;vinylidene chloride
methyl methacrylate ;poly(methyl methacrylate);vinylidene chloride;polyvinylidene chloride
poly(methyl methacrylate);methyl methacrylate ;poly(vinylidene fluoride);vinylidene difluoride
methyl methacrylate ;poly(methyl methacrylate);vinylidene difluoride;poly(vinylidene fluoride)
poly(methyl methacrylate);methyl methacrylate ;poly(vinylidene chloride);vinylidene chloride
methyl methacrylate ;poly(methyl methacrylate);vinylidene chloride;poly(vinylidene chloride)
poly(methyl methacrylate);methyl methacrylate ;polyethylene terephthalate;bis(2-hydroxyethyl) terephthalate
methyl methacrylate ;poly(methyl methacrylate);bis(2-hydroxyethyl) terephthalate;polyethylene terephthalate
poly(methyl methacrylate);methyl methacrylate ;poly(ethylene terephthalate);bis(2-hydroxyethyl) terephthalate
methyl methacrylate ;poly(methyl methacrylate);bis(2-hydroxyethyl) terephthalate;poly(ethylene terephthalate)
poly(methyl methacrylate);methyl methacrylate ;polynorbornene;norbornene
methyl methacrylate ;poly(methyl methacrylate);norbornene;polynorbornene
poly(methyl methacrylate);methyl methacrylate ;poly(trimethylene terephthalate);1,3-propanediol
methyl methacrylate ;poly(methyl methacrylate);1,3-propanediol;poly(trimethylene terephthalate)
poly(methyl methacrylate);methyl methacrylate ;poly(trimethylene terephthalate);terephthalic acid
methyl methacrylate ;poly(methyl methacrylate);terephthalic acid;poly(trimethylene terephthalate)
poly(methyl methacrylate);methyl methacrylate ;poly(lactic acid);lactic acid
methyl methacrylate ;poly(methyl methacrylate);lactic acid;poly(lactic acid)
poly(methyl methacrylate);methyl methacrylate ;polyamide 6;caprolactam
methyl methacrylate ;poly(methyl methacrylate);caprolactam;polyamide 6
poly(methyl methacrylate);methyl methacrylate ;polychlorotrifluoroethylene;chlorotrifluoroethylene
methyl methacrylate ;poly(methyl methacrylate);chlorotrifluoroethylene;polychlorotrifluoroethylene
poly(methyl methacrylate);methyl methacrylate ;poly(ethylene oxide);ethylene oxide
methyl methacrylate ;poly(methyl methacrylate);ethylene oxide;poly(ethylene oxide)
poly(methyl methacrylate);methyl methacrylate ;poly(2-methacryloyloxyethyl phosphorylcholine);2-(methacryloyloxy)ethyl_phosphorylcholine
methyl methacrylate ;poly(methyl methacrylate);2-(methacryloyloxy)ethyl_phosphorylcholine;poly(2-methacryloyloxyethyl phosphorylcholine)
poly(dimethylsiloxane);dimethyldichlorosilane ;polycarbonate;bisphenol A
dimethyldichlorosilane ;poly(dimethylsiloxane);bisphenol A;polycarbonate
poly(dimethylsiloxane);dimethyldichlorosilane ;polypropylene;propylene
dimethyldichlorosilane ;poly(dimethylsiloxane);propylene;polypropylene
poly(dimethylsiloxane);dimethyldichlorosilane ;polytetrafluoroethylene;tetrafluoroethylene
dimethyldichlorosilane ;poly(dimethylsiloxane);tetrafluoroethylene;polytetrafluoroethylene
poly(dimethylsiloxane);dimethyldichlorosilane ;poly(vinyl chloride);vinyl chloride
dimethyldichlorosilane ;poly(dimethylsiloxane);vinyl chloride;poly(vinyl chloride)
poly(dimethylsiloxane);dimethyldichlorosilane ;poly(ethyl methacrylate);ethyl methacrylate
dimethyldichlorosilane ;poly(dimethylsiloxane);ethyl methacrylate;poly(ethyl methacrylate)
poly(dimethylsiloxane);dimethyldichlorosilane ;poly(butyl methacrylate);butyl methacrylate
dimethyldichlorosilane ;poly(dimethylsiloxane);butyl methacrylate;poly(butyl methacrylate)
poly(dimethylsiloxane);dimethyldichlorosilane ;poly(butyl acrylate);butyl acrylate
dimethyldichlorosilane ;poly(dimethylsiloxane);butyl acrylate;poly(butyl acrylate)
poly(dimethylsiloxane);dimethyldichlorosilane ;poly(methyl acrylate);methyl acrylate
dimethyldichlorosilane ;poly(dimethylsiloxane);methyl acrylate;poly(methyl acrylate)
poly(dimethylsiloxane);dimethyldichlorosilane ;poly(acrylic acid);acrylic acid
dimethyldichlorosilane ;poly(dimethylsiloxane);acrylic acid;poly(acrylic acid)
poly(dimethylsiloxane);dimethyldichlorosilane ;poly(vinyl methyl ether);methyl vinyl ether
dimethyldichlorosilane ;poly(dimethylsiloxane);methyl vinyl ether;poly(vinyl methyl ether)
poly(dimethylsiloxane);dimethyldichlorosilane ;polyvinylpyrrolidone;N-vinylpyrrolidone
dimethyldichlorosilane ;poly(dimethylsiloxane);N-vinylpyrrolidone;polyvinylpyrrolidone
poly(dimethylsiloxane);dimethyldichlorosilane ;polyvinyl_pyrrolidone;N-vinylpyrrolidone
dimethyldichlorosilane ;poly(dimethylsiloxane);N-vinylpyrrolidone;polyvinyl_pyrrolidone
poly(dimethylsiloxane);dimethyldichlorosilane ;poly(vinyl_pyrrolidone);N-vinylpyrrolidone
dimethyldichlorosilane ;poly(dimethylsiloxane);N-vinylpyrrolidone;poly(vinyl_pyrrolidone)
poly(dimethylsiloxane);dimethyldichlorosilane ;poly(vinyl fluoride);vinyl fluoride
dimethyldichlorosilane ;poly(dimethylsiloxane);vinyl fluoride;poly(vinyl fluoride)
poly(dimethylsiloxane);dimethyldichlorosilane ;polyvinylidene fluoride;vinylidene difluoride
dimethyldichlorosilane ;poly(dimethylsiloxane);vinylidene difluoride;polyvinylidene fluoride
poly(dimethylsiloxane);dimethyldichlorosilane ;polyvinylidene chloride;vinylidene chloride
dimethyldichlorosilane ;poly(dimethylsiloxane);vinylidene chloride;polyvinylidene chloride
poly(dimethylsiloxane);dimethyldichlorosilane ;poly(vinylidene fluoride);vinylidene difluoride
dimethyldichlorosilane ;poly(dimethylsiloxane);vinylidene difluoride;poly(vinylidene fluoride)
poly(dimethylsiloxane);dimethyldichlorosilane ;poly(vinylidene chloride);vinylidene chloride
dimethyldichlorosilane ;poly(dimethylsiloxane);vinylidene chloride;poly(vinylidene chloride)
poly(dimethylsiloxane);dimethyldichlorosilane ;polyethylene terephthalate;bis(2-hydroxyethyl) terephthalate
dimethyldichlorosilane ;poly(dimethylsiloxane);bis(2-hydroxyethyl) terephthalate;polyethylene terephthalate
poly(dimethylsiloxane);dimethyldichlorosilane ;poly(ethylene terephthalate);bis(2-hydroxyethyl) terephthalate
dimethyldichlorosilane ;poly(dimethylsiloxane);bis(2-hydroxyethyl) terephthalate;poly(ethylene terephthalate)
poly(dimethylsiloxane);dimethyldichlorosilane ;polynorbornene;norbornene
dimethyldichlorosilane ;poly(dimethylsiloxane);norbornene;polynorbornene
poly(dimethylsiloxane);dimethyldichlorosilane ;poly(trimethylene terephthalate);1,3-propanediol
dimethyldichlorosilane ;poly(dimethylsiloxane);1,3-propanediol;poly(trimethylene terephthalate)
poly(dimethylsiloxane);dimethyldichlorosilane ;poly(trimethylene terephthalate);terephthalic acid
dimethyldichlorosilane ;poly(dimethylsiloxane);terephthalic acid;poly(trimethylene terephthalate)
poly(dimethylsiloxane);dimethyldichlorosilane ;poly(lactic acid);lactic acid
dimethyldichlorosilane ;poly(dimethylsiloxane);lactic acid;poly(lactic acid)
poly(dimethylsiloxane);dimethyldichlorosilane ;polyamide 6;caprolactam
dimethyldichlorosilane ;poly(dimethylsiloxane);caprolactam;polyamide 6
poly(dimethylsiloxane);dimethyldichlorosilane ;polychlorotrifluoroethylene;chlorotrifluoroethylene
dimethyldichlorosilane ;poly(dimethylsiloxane);chlorotrifluoroethylene;polychlorotrifluoroethylene
poly(dimethylsiloxane);dimethyldichlorosilane ;poly(ethylene oxide);ethylene oxide
dimethyldichlorosilane ;poly(dimethylsiloxane);ethylene oxide;poly(ethylene oxide)
poly(dimethylsiloxane);dimethyldichlorosilane ;poly(2-methacryloyloxyethyl phosphorylcholine);2-(methacryloyloxy)ethyl_phosphorylcholine
dimethyldichlorosilane ;poly(dimethylsiloxane);2-(methacryloyloxy)ethyl_phosphorylcholine;poly(2-methacryloyloxyethyl phosphorylcholine)
polycarbonate;bisphenol A;polypropylene;propylene
bisphenol A;polycarbonate;propylene;polypropylene
polycarbonate;bisphenol A;polytetrafluoroethylene;tetrafluoroethylene
bisphenol A;polycarbonate;tetrafluoroethylene;polytetrafluoroethylene
polycarbonate;bisphenol A;poly(vinyl chloride);vinyl chloride
bisphenol A;polycarbonate;vinyl chloride;poly(vinyl chloride)
polycarbonate;bisphenol A;poly(ethyl methacrylate);ethyl methacrylate
bisphenol A;polycarbonate;ethyl methacrylate;poly(ethyl methacrylate)
polycarbonate;bisphenol A;poly(butyl methacrylate);butyl methacrylate
bisphenol A;polycarbonate;butyl methacrylate;poly(butyl methacrylate)
polycarbonate;bisphenol A;poly(butyl acrylate);butyl acrylate
bisphenol A;polycarbonate;butyl acrylate;poly(butyl acrylate)
polycarbonate;bisphenol A;poly(methyl acrylate);methyl acrylate
bisphenol A;polycarbonate;methyl acrylate;poly(methyl acrylate)
polycarbonate;bisphenol A;poly(acrylic acid);acrylic acid
bisphenol A;polycarbonate;acrylic acid;poly(acrylic acid)
polycarbonate;bisphenol A;poly(vinyl methyl ether);methyl vinyl ether
bisphenol A;polycarbonate;methyl vinyl ether;poly(vinyl methyl ether)
polycarbonate;bisphenol A;polyvinylpyrrolidone;N-vinylpyrrolidone
bisphenol A;polycarbonate;N-vinylpyrrolidone;polyvinylpyrrolidone
polycarbonate;bisphenol A;polyvinyl_pyrrolidone;N-vinylpyrrolidone
bisphenol A;polycarbonate;N-vinylpyrrolidone;polyvinyl_pyrrolidone
polycarbonate;bisphenol A;poly(vinyl_pyrrolidone);N-vinylpyrrolidone
bisphenol A;polycarbonate;N-vinylpyrrolidone;poly(vinyl_pyrrolidone)
polycarbonate;bisphenol A;poly(vinyl fluoride);vinyl fluoride
bisphenol A;polycarbonate;vinyl fluoride;poly(vinyl fluoride)
polycarbonate;bisphenol A;polyvinylidene fluoride;vinylidene difluoride
bisphenol A;polycarbonate;vinylidene difluoride;polyvinylidene fluoride
polycarbonate;bisphenol A;polyvinylidene chloride;vinylidene chloride
bisphenol A;polycarbonate;vinylidene chloride;polyvinylidene chloride
polycarbonate;bisphenol A;poly(vinylidene fluoride);vinylidene difluoride
bisphenol A;polycarbonate;vinylidene difluoride;poly(vinylidene fluoride)
polycarbonate;bisphenol A;poly(vinylidene chloride);vinylidene chloride
bisphenol A;polycarbonate;vinylidene chloride;poly(vinylidene chloride)
polycarbonate;bisphenol A;polyethylene terephthalate;bis(2-hydroxyethyl) terephthalate
bisphenol A;polycarbonate;bis(2-hydroxyethyl) terephthalate;polyethylene terephthalate
polycarbonate;bisphenol A;poly(ethylene terephthalate);bis(2-hydroxyethyl) terephthalate
bisphenol A;polycarbonate;bis(2-hydroxyethyl) terephthalate;poly(ethylene terephthalate)
polycarbonate;bisphenol A;polynorbornene;norbornene
bisphenol A;polycarbonate;norbornene;polynorbornene
polycarbonate;bisphenol A;poly(trimethylene terephthalate);1,3-propanediol
bisphenol A;polycarbonate;1,3-propanediol;poly(trimethylene terephthalate)
polycarbonate;bisphenol A;poly(trimethylene terephthalate);terephthalic acid
bisphenol A;polycarbonate;terephthalic acid;poly(trimethylene terephthalate)
polycarbonate;bisphenol A;poly(lactic acid);lactic acid
bisphenol A;polycarbonate;lactic acid;poly(lactic acid)
polycarbonate;bisphenol A;polyamide 6;caprolactam
bisphenol A;polycarbonate;caprolactam;polyamide 6
polycarbonate;bisphenol A;polychlorotrifluoroethylene;chlorotrifluoroethylene
bisphenol A;polycarbonate;chlorotrifluoroethylene;polychlorotrifluoroethylene
polycarbonate;bisphenol A;poly(ethylene oxide);ethylene oxide
bisphenol A;polycarbonate;ethylene oxide;poly(ethylene oxide)
polycarbonate;bisphenol A;poly(2-methacryloyloxyethyl phosphorylcholine);2-(methacryloyloxy)ethyl_phosphorylcholine
bisphenol A;polycarbonate;2-(methacryloyloxy)ethyl_phosphorylcholine;poly(2-methacryloyloxyethyl phosphorylcholine)
polypropylene;propylene;polytetrafluoroethylene;tetrafluoroethylene
propylene;polypropylene;tetrafluoroethylene;polytetrafluoroethylene
polypropylene;propylene;poly(vinyl chloride);vinyl chloride
propylene;polypropylene;vinyl chloride;poly(vinyl chloride)
polypropylene;propylene;poly(ethyl methacrylate);ethyl methacrylate
propylene;polypropylene;ethyl methacrylate;poly(ethyl methacrylate)
polypropylene;propylene;poly(butyl methacrylate);butyl methacrylate
propylene;polypropylene;butyl methacrylate;poly(butyl methacrylate)
polypropylene;propylene;poly(butyl acrylate);butyl acrylate
propylene;polypropylene;butyl acrylate;poly(butyl acrylate)
polypropylene;propylene;poly(methyl acrylate);methyl acrylate
propylene;polypropylene;methyl acrylate;poly(methyl acrylate)
polypropylene;propylene;poly(acrylic acid);acrylic acid
propylene;polypropylene;acrylic acid;poly(acrylic acid)
polypropylene;propylene;poly(vinyl methyl ether);methyl vinyl ether
propylene;polypropylene;methyl vinyl ether;poly(vinyl methyl ether)
polypropylene;propylene;polyvinylpyrrolidone;N-vinylpyrrolidone
propylene;polypropylene;N-vinylpyrrolidone;polyvinylpyrrolidone
polypropylene;propylene;polyvinyl_pyrrolidone;N-vinylpyrrolidone
propylene;polypropylene;N-vinylpyrrolidone;polyvinyl_pyrrolidone
polypropylene;propylene;poly(vinyl_pyrrolidone);N-vinylpyrrolidone
propylene;polypropylene;N-vinylpyrrolidone;poly(vinyl_pyrrolidone)
polypropylene;propylene;poly(vinyl fluoride);vinyl fluoride
propylene;polypropylene;vinyl fluoride;poly(vinyl fluoride)
polypropylene;propylene;polyvinylidene fluoride;vinylidene difluoride
propylene;polypropylene;vinylidene difluoride;polyvinylidene fluoride
polypropylene;propylene;polyvinylidene chloride;vinylidene chloride
propylene;polypropylene;vinylidene chloride;polyvinylidene chloride
polypropylene;propylene;poly(vinylidene fluoride);vinylidene difluoride
propylene;polypropylene;vinylidene difluoride;poly(vinylidene fluoride)
polypropylene;propylene;poly(vinylidene chloride);vinylidene chloride
propylene;polypropylene;vinylidene chloride;poly(vinylidene chloride)
polypropylene;propylene;polyethylene terephthalate;bis(2-hydroxyethyl) terephthalate
propylene;polypropylene;bis(2-hydroxyethyl) terephthalate;polyethylene terephthalate
polypropylene;propylene;poly(ethylene terephthalate);bis(2-hydroxyethyl) terephthalate
propylene;polypropylene;bis(2-hydroxyethyl) terephthalate;poly(ethylene terephthalate)
polypropylene;propylene;polynorbornene;norbornene
propylene;polypropylene;norbornene;polynorbornene
polypropylene;propylene;poly(trimethylene terephthalate);1,3-propanediol
propylene;polypropylene;1,3-propanediol;poly(trimethylene terephthalate)
polypropylene;propylene;poly(trimethylene terephthalate);terephthalic acid
propylene;polypropylene;terephthalic acid;poly(trimethylene terephthalate)
polypropylene;propylene;poly(lactic acid);lactic acid
propylene;polypropylene;lactic acid;poly(lactic acid)
polypropylene;propylene;polyamide 6;caprolactam
propylene;polypropylene;caprolactam;polyamide 6
polypropylene;propylene;polychlorotrifluoroethylene;chlorotrifluoroethylene
propylene;polypropylene;chlorotrifluoroethylene;polychlorotrifluoroethylene
polypropylene;propylene;poly(ethylene oxide);ethylene oxide
propylene;polypropylene;ethylene oxide;poly(ethylene oxide)
polypropylene;propylene;poly(2-methacryloyloxyethyl phosphorylcholine);2-(methacryloyloxy)ethyl_phosphorylcholine
propylene;polypropylene;2-(methacryloyloxy)ethyl_phosphorylcholine;poly(2-methacryloyloxyethyl phosphorylcholine)
polytetrafluoroethylene;tetrafluoroethylene;poly(vinyl chloride);vinyl chloride
tetrafluoroethylene;polytetrafluoroethylene;vinyl chloride;poly(vinyl chloride)
polytetrafluoroethylene;tetrafluoroethylene;poly(ethyl methacrylate);ethyl methacrylate
tetrafluoroethylene;polytetrafluoroethylene;ethyl methacrylate;poly(ethyl methacrylate)
polytetrafluoroethylene;tetrafluoroethylene;poly(butyl methacrylate);butyl methacrylate
tetrafluoroethylene;polytetrafluoroethylene;butyl methacrylate;poly(butyl methacrylate)
polytetrafluoroethylene;tetrafluoroethylene;poly(butyl acrylate);butyl acrylate
tetrafluoroethylene;polytetrafluoroethylene;butyl acrylate;poly(butyl acrylate)
polytetrafluoroethylene;tetrafluoroethylene;poly(methyl acrylate);methyl acrylate
tetrafluoroethylene;polytetrafluoroethylene;methyl acrylate;poly(methyl acrylate)
polytetrafluoroethylene;tetrafluoroethylene;poly(acrylic acid);acrylic acid
tetrafluoroethylene;polytetrafluoroethylene;acrylic acid;poly(acrylic acid)
polytetrafluoroethylene;tetrafluoroethylene;poly(vinyl methyl ether);methyl vinyl ether
tetrafluoroethylene;polytetrafluoroethylene;methyl vinyl ether;poly(vinyl methyl ether)
polytetrafluoroethylene;tetrafluoroethylene;polyvinylpyrrolidone;N-vinylpyrrolidone
tetrafluoroethylene;polytetrafluoroethylene;N-vinylpyrrolidone;polyvinylpyrrolidone
polytetrafluoroethylene;tetrafluoroethylene;polyvinyl_pyrrolidone;N-vinylpyrrolidone
tetrafluoroethylene;polytetrafluoroethylene;N-vinylpyrrolidone;polyvinyl_pyrrolidone
polytetrafluoroethylene;tetrafluoroethylene;poly(vinyl_pyrrolidone);N-vinylpyrrolidone
tetrafluoroethylene;polytetrafluoroethylene;N-vinylpyrrolidone;poly(vinyl_pyrrolidone)
polytetrafluoroethylene;tetrafluoroethylene;poly(vinyl fluoride);vinyl fluoride
tetrafluoroethylene;polytetrafluoroethylene;vinyl fluoride;poly(vinyl fluoride)
polytetrafluoroethylene;tetrafluoroethylene;polyvinylidene fluoride;vinylidene difluoride
tetrafluoroethylene;polytetrafluoroethylene;vinylidene difluoride;polyvinylidene fluoride
polytetrafluoroethylene;tetrafluoroethylene;polyvinylidene chloride;vinylidene chloride
tetrafluoroethylene;polytetrafluoroethylene;vinylidene chloride;polyvinylidene chloride
polytetrafluoroethylene;tetrafluoroethylene;poly(vinylidene fluoride);vinylidene difluoride
tetrafluoroethylene;polytetrafluoroethylene;vinylidene difluoride;poly(vinylidene fluoride)
polytetrafluoroethylene;tetrafluoroethylene;poly(vinylidene chloride);vinylidene chloride
tetrafluoroethylene;polytetrafluoroethylene;vinylidene chloride;poly(vinylidene chloride)
polytetrafluoroethylene;tetrafluoroethylene;polyethylene terephthalate;bis(2-hydroxyethyl) terephthalate
tetrafluoroethylene;polytetrafluoroethylene;bis(2-hydroxyethyl) terephthalate;polyethylene terephthalate
polytetrafluoroethylene;tetrafluoroethylene;poly(ethylene terephthalate);bis(2-hydroxyethyl) terephthalate
tetrafluoroethylene;polytetrafluoroethylene;bis(2-hydroxyethyl) terephthalate;poly(ethylene terephthalate)
polytetrafluoroethylene;tetrafluoroethylene;polynorbornene;norbornene
tetrafluoroethylene;polytetrafluoroethylene;norbornene;polynorbornene
polytetrafluoroethylene;tetrafluoroethylene;poly(trimethylene terephthalate);1,3-propanediol
tetrafluoroethylene;polytetrafluoroethylene;1,3-propanediol;poly(trimethylene terephthalate)
polytetrafluoroethylene;tetrafluoroethylene;poly(trimethylene terephthalate);terephthalic acid
tetrafluoroethylene;polytetrafluoroethylene;terephthalic acid;poly(trimethylene terephthalate)
polytetrafluoroethylene;tetrafluoroethylene;poly(lactic acid);lactic acid
tetrafluoroethylene;polytetrafluoroethylene;lactic acid;poly(lactic acid)
polytetrafluoroethylene;tetrafluoroethylene;polyamide 6;caprolactam
tetrafluoroethylene;polytetrafluoroethylene;caprolactam;polyamide 6
polytetrafluoroethylene;tetrafluoroethylene;polychlorotrifluoroethylene;chlorotrifluoroethylene
tetrafluoroethylene;polytetrafluoroethylene;chlorotrifluoroethylene;polychlorotrifluoroethylene
polytetrafluoroethylene;tetrafluoroethylene;poly(ethylene oxide);ethylene oxide
tetrafluoroethylene;polytetrafluoroethylene;ethylene oxide;poly(ethylene oxide)
polytetrafluoroethylene;tetrafluoroethylene;poly(2-methacryloyloxyethyl phosphorylcholine);2-(methacryloyloxy)ethyl_phosphorylcholine
tetrafluoroethylene;polytetrafluoroethylene;2-(methacryloyloxy)ethyl_phosphorylcholine;poly(2-methacryloyloxyethyl phosphorylcholine)
poly(vinyl chloride);vinyl chloride;poly(ethyl methacrylate);ethyl methacrylate
vinyl chloride;poly(vinyl chloride);ethyl methacrylate;poly(ethyl methacrylate)
poly(vinyl chloride);vinyl chloride;poly(butyl methacrylate);butyl methacrylate
vinyl chloride;poly(vinyl chloride);butyl methacrylate;poly(butyl methacrylate)
poly(vinyl chloride);vinyl chloride;poly(butyl acrylate);butyl acrylate
vinyl chloride;poly(vinyl chloride);butyl acrylate;poly(butyl acrylate)
poly(vinyl chloride);vinyl chloride;poly(methyl acrylate);methyl acrylate
vinyl chloride;poly(vinyl chloride);methyl acrylate;poly(methyl acrylate)
poly(vinyl chloride);vinyl chloride;poly(acrylic acid);acrylic acid
vinyl chloride;poly(vinyl chloride);acrylic acid;poly(acrylic acid)
poly(vinyl chloride);vinyl chloride;poly(vinyl methyl ether);methyl vinyl ether
vinyl chloride;poly(vinyl chloride);methyl vinyl ether;poly(vinyl methyl ether)
poly(vinyl chloride);vinyl chloride;polyvinylpyrrolidone;N-vinylpyrrolidone
vinyl chloride;poly(vinyl chloride);N-vinylpyrrolidone;polyvinylpyrrolidone
poly(vinyl chloride);vinyl chloride;polyvinyl_pyrrolidone;N-vinylpyrrolidone
vinyl chloride;poly(vinyl chloride);N-vinylpyrrolidone;polyvinyl_pyrrolidone
poly(vinyl chloride);vinyl chloride;poly(vinyl_pyrrolidone);N-vinylpyrrolidone
vinyl chloride;poly(vinyl chloride);N-vinylpyrrolidone;poly(vinyl_pyrrolidone)
poly(vinyl chloride);vinyl chloride;poly(vinyl fluoride);vinyl fluoride
vinyl chloride;poly(vinyl chloride);vinyl fluoride;poly(vinyl fluoride)
poly(vinyl chloride);vinyl chloride;polyvinylidene fluoride;vinylidene difluoride
vinyl chloride;poly(vinyl chloride);vinylidene difluoride;polyvinylidene fluoride
poly(vinyl chloride);vinyl chloride;polyvinylidene chloride;vinylidene chloride
vinyl chloride;poly(vinyl chloride);vinylidene chloride;polyvinylidene chloride
poly(vinyl chloride);vinyl chloride;poly(vinylidene fluoride);vinylidene difluoride
vinyl chloride;poly(vinyl chloride);vinylidene difluoride;poly(vinylidene fluoride)
poly(vinyl chloride);vinyl chloride;poly(vinylidene chloride);vinylidene chloride
vinyl chloride;poly(vinyl chloride);vinylidene chloride;poly(vinylidene chloride)
poly(vinyl chloride);vinyl chloride;polyethylene terephthalate;bis(2-hydroxyethyl) terephthalate
vinyl chloride;poly(vinyl chloride);bis(2-hydroxyethyl) terephthalate;polyethylene terephthalate
poly(vinyl chloride);vinyl chloride;poly(ethylene terephthalate);bis(2-hydroxyethyl) terephthalate
vinyl chloride;poly(vinyl chloride);bis(2-hydroxyethyl) terephthalate;poly(ethylene terephthalate)
poly(vinyl chloride);vinyl chloride;polynorbornene;norbornene
vinyl chloride;poly(vinyl chloride);norbornene;polynorbornene
poly(vinyl chloride);vinyl chloride;poly(trimethylene terephthalate);1,3-propanediol
vinyl chloride;poly(vinyl chloride);1,3-propanediol;poly(trimethylene terephthalate)
poly(vinyl chloride);vinyl chloride;poly(trimethylene terephthalate);terephthalic acid
vinyl chloride;poly(vinyl chloride);terephthalic acid;poly(trimethylene terephthalate)
poly(vinyl chloride);vinyl chloride;poly(lactic acid);lactic acid
vinyl chloride;poly(vinyl chloride);lactic acid;poly(lactic acid)
poly(vinyl chloride);vinyl chloride;polyamide 6;caprolactam
vinyl chloride;poly(vinyl chloride);caprolactam;polyamide 6
poly(vinyl chloride);vinyl chloride;polychlorotrifluoroethylene;chlorotrifluoroethylene
vinyl chloride;poly(vinyl chloride);chlorotrifluoroethylene;polychlorotrifluoroethylene
poly(vinyl chloride);vinyl chloride;poly(ethylene oxide);ethylene oxide
vinyl chloride;poly(vinyl chloride);ethylene oxide;poly(ethylene oxide)
poly(vinyl chloride);vinyl chloride;poly(2-methacryloyloxyethyl phosphorylcholine);2-(methacryloyloxy)ethyl_phosphorylcholine
vinyl chloride;poly(vinyl chloride);2-(methacryloyloxy)ethyl_phosphorylcholine;poly(2-methacryloyloxyethyl phosphorylcholine)
poly(ethyl methacrylate);ethyl methacrylate;poly(butyl methacrylate);butyl methacrylate
ethyl methacrylate;poly(ethyl methacrylate);butyl methacrylate;poly(butyl methacrylate)
poly(ethyl methacrylate);ethyl methacrylate;poly(butyl acrylate);butyl acrylate
ethyl methacrylate;poly(ethyl methacrylate);butyl acrylate;poly(butyl acrylate)
poly(ethyl methacrylate);ethyl methacrylate;poly(methyl acrylate);methyl acrylate
ethyl methacrylate;poly(ethyl methacrylate);methyl acrylate;poly(methyl acrylate)
poly(ethyl methacrylate);ethyl methacrylate;poly(acrylic acid);acrylic acid
ethyl methacrylate;poly(ethyl methacrylate);acrylic acid;poly(acrylic acid)
poly(ethyl methacrylate);ethyl methacrylate;poly(vinyl methyl ether);methyl vinyl ether
ethyl methacrylate;poly(ethyl methacrylate);methyl vinyl ether;poly(vinyl methyl ether)
poly(ethyl methacrylate);ethyl methacrylate;polyvinylpyrrolidone;N-vinylpyrrolidone
ethyl methacrylate;poly(ethyl methacrylate);N-vinylpyrrolidone;polyvinylpyrrolidone
poly(ethyl methacrylate);ethyl methacrylate;polyvinyl_pyrrolidone;N-vinylpyrrolidone
ethyl methacrylate;poly(ethyl methacrylate);N-vinylpyrrolidone;polyvinyl_pyrrolidone
poly(ethyl methacrylate);ethyl methacrylate;poly(vinyl_pyrrolidone);N-vinylpyrrolidone
ethyl methacrylate;poly(ethyl methacrylate);N-vinylpyrrolidone;poly(vinyl_pyrrolidone)
poly(ethyl methacrylate);ethyl methacrylate;poly(vinyl fluoride);vinyl fluoride
ethyl methacrylate;poly(ethyl methacrylate);vinyl fluoride;poly(vinyl fluoride)
poly(ethyl methacrylate);ethyl methacrylate;polyvinylidene fluoride;vinylidene difluoride
ethyl methacrylate;poly(ethyl methacrylate);vinylidene difluoride;polyvinylidene fluoride
poly(ethyl methacrylate);ethyl methacrylate;polyvinylidene chloride;vinylidene chloride
ethyl methacrylate;poly(ethyl methacrylate);vinylidene chloride;polyvinylidene chloride
poly(ethyl methacrylate);ethyl methacrylate;poly(vinylidene fluoride);vinylidene difluoride
ethyl methacrylate;poly(ethyl methacrylate);vinylidene difluoride;poly(vinylidene fluoride)
poly(ethyl methacrylate);ethyl methacrylate;poly(vinylidene chloride);vinylidene chloride
ethyl methacrylate;poly(ethyl methacrylate);vinylidene chloride;poly(vinylidene chloride)
poly(ethyl methacrylate);ethyl methacrylate;polyethylene terephthalate;bis(2-hydroxyethyl) terephthalate
ethyl methacrylate;poly(ethyl methacrylate);bis(2-hydroxyethyl) terephthalate;polyethylene terephthalate
poly(ethyl methacrylate);ethyl methacrylate;poly(ethylene terephthalate);bis(2-hydroxyethyl) terephthalate
ethyl methacrylate;poly(ethyl methacrylate);bis(2-hydroxyethyl) terephthalate;poly(ethylene terephthalate)
poly(ethyl methacrylate);ethyl methacrylate;polynorbornene;norbornene
ethyl methacrylate;poly(ethyl methacrylate);norbornene;polynorbornene
poly(ethyl methacrylate);ethyl methacrylate;poly(trimethylene terephthalate);1,3-propanediol
ethyl methacrylate;poly(ethyl methacrylate);1,3-propanediol;poly(trimethylene terephthalate)
poly(ethyl methacrylate);ethyl methacrylate;poly(trimethylene terephthalate);terephthalic acid
ethyl methacrylate;poly(ethyl methacrylate);terephthalic acid;poly(trimethylene terephthalate)
poly(ethyl methacrylate);ethyl methacrylate;poly(lactic acid);lactic acid
ethyl methacrylate;poly(ethyl methacrylate);lactic acid;poly(lactic acid)
poly(ethyl methacrylate);ethyl methacrylate;polyamide 6;caprolactam
